,P_grid,P_curt,P_sto,E_sto
2011-11-29 22:00:00,1.0759999999999998,0,0,13.5
2011-11-29 22:30:00,0.9259999999999999,0,0,13.5
2011-11-29 23:00:00,0.688,0,0,13.5
2011-11-29 23:30:00,0.5579999999999999,0,0,13.5
2011-11-30 00:00:00,0.494,0,0,13.5
2011-11-30 00:30:00,0.48200000000000004,0,0,13.5
2011-11-30 01:00:00,0.19130769230769218,0,-0.2066923076923078,13.5
2011-11-30 01:30:00,0,0,-0.406,13.396653846153846
2011-11-30 02:00:00,0,0,-0.428,13.193653846153847
2011-11-30 02:30:00,0,0,-0.45399999999999996,12.979653846153846
2011-11-30 03:00:00,0,0,-0.444,12.752653846153846
2011-11-30 03:30:00,0,0,-0.396,12.530653846153847
2011-11-30 04:00:00,0,0,-0.392,12.332653846153846
2011-11-30 04:30:00,0,0,-0.442,12.136653846153846
2011-11-30 05:00:00,0,0,-0.444,11.915653846153846
2011-11-30 05:30:00,0,0,-0.4413846153846137,11.693653846153847
2011-11-30 06:00:00,0,0,-1.2393846153846155,11.47296153846154
2011-11-30 06:30:00,0,0,-0.5443846153846152,10.853269230769232
2011-11-30 07:00:00,0,0,-0.40276923076923055,10.581076923076925
2011-11-30 07:30:00,0,0,-0.26276923076923,10.37969230769231
2011-11-30 08:00:00,0,0,-0.1691538461538471,10.248307692307694
2011-11-30 08:30:00,0,0,-0.11853846153845993,10.16373076923077
2011-11-30 09:00:00,0,0,0.040923076923075286,10.10446153846154
2011-11-30 09:30:00,0,0,0.5132307692307698,10.124923076923078
2011-11-30 10:00:00,0,0,0.7554615384615389,10.381538461538463
2011-11-30 10:30:00,0,0,1.1119230769230768,10.759269230769233
2011-11-30 11:00:00,0,0,1.2715384615384622,11.315230769230771
2011-11-30 11:30:00,0,0,0.5304615384615374,11.951000000000002
2011-11-30 12:00:00,0,0,-0.3164615384615388,12.216230769230771
2011-11-30 12:30:00,0,0,-0.44830769230769363,12.058000000000002
2011-11-30 13:00:00,0,0,-0.2224615384615376,11.833846153846155
2011-11-30 13:30:00,0,0,-0.09384615384615458,11.722615384615386
2011-11-30 14:00:00,0,0,-0.049846153846154095,11.675692307692309
2011-11-30 14:30:00,0,0,-0.18746153846153746,11.650769230769232
2011-11-30 15:00:00,0,0,0.39423076923077005,11.557038461538463
2011-11-30 15:30:00,0,0,0.8195384615384604,11.754153846153848
2011-11-30 16:00:00,0,0,-0.23400000000000176,12.163923076923078
2011-11-30 16:30:00,0,0,-0.5807692307692314,12.046923076923077
2011-11-30 17:00:00,0,0,-0.8111538461538466,11.756538461538462
2011-11-30 17:30:00,0,0,-1.2857692307692297,11.350961538461538
2011-11-30 18:00:00,0,0,-1.1083846153846153,10.708076923076923
2011-11-30 18:30:00,0,0,-1.1913846153846137,10.153884615384616
2011-11-30 19:00:00,0,0,-1.1079999999999999,9.558192307692309
2011-11-30 19:30:00,0,0,-1.188,9.004192307692309
2011-11-30 20:00:00,0,0,-1.22,8.41019230769231
2011-11-30 20:30:00,0,0,-1.242,7.80019230769231
2011-11-30 21:00:00,0,0,-1.044,7.17919230769231
2011-11-30 21:30:00,0,0,-0.892,6.65719230769231
2011-11-30 22:00:00,0,0,-1.078,6.21119230769231
2011-11-30 22:30:00,0,0,-0.8420000000000001,5.672192307692311
2011-11-30 23:00:00,0,0,-0.456,5.25119230769231
2011-11-30 23:30:00,0,0,-0.508,5.023192307692311
2011-12-01 00:00:00,0,0,-0.33138461538461605,4.76919230769231
2011-12-01 00:30:00,0,0,-0.414,4.603500000000002
2011-12-01 01:00:00,0,0,-0.496,4.396500000000002
2011-12-01 01:30:00,0,0,-0.5,4.148500000000002
2011-12-01 02:00:00,0,0,-0.5920000000000001,3.898500000000002
2011-12-01 02:30:00,0,0,-0.46,3.6025000000000023
2011-12-01 03:00:00,0,0,-0.514,3.3725000000000023
2011-12-01 03:30:00,0,0,-0.466,3.115500000000002
2011-12-01 04:00:00,0,0,-0.46799999999999997,2.882500000000002
2011-12-01 04:30:00,0,0,-0.42200000000000004,2.648500000000002
2011-12-01 05:00:00,0,0,-0.3,2.437500000000002
2011-12-01 05:30:00,0,0,-0.5760000000000001,2.2875000000000023
2011-12-01 06:00:00,0,0,-0.8473846153846152,1.999500000000002
2011-12-01 06:30:00,0,0,-0.34776923076923083,1.5758076923076945
2011-12-01 07:00:00,0,0,-0.336153846153846,1.401923076923079
2011-12-01 07:30:00,0,0,0.06907692307692281,1.233846153846156
2011-12-01 08:00:00,0,0,0.03669230769230758,1.2683846153846174
2011-12-01 08:30:00,0,0,0.31753846153846155,1.2867307692307712
2011-12-01 09:00:00,0,0,0.32053846153846166,1.445500000000002
2011-12-01 09:30:00,0,0,0.2545384615384614,1.6057692307692328
2011-12-01 10:00:00,0,0,0.2137692307692305,1.7330384615384635
2011-12-01 10:30:00,0,0,0.976692307692308,1.8399230769230788
2011-12-01 11:00:00,0,0,1.004307692307692,2.3282692307692328
2011-12-01 11:30:00,0,0,0.8950769230769229,2.8304230769230787
2011-12-01 12:00:00,0,0,0.7580769230769233,3.27796153846154
2011-12-01 12:30:00,0,0,0.967307692307692,3.657000000000002
2011-12-01 13:00:00,0,0,0.6533076923076919,4.140653846153848
2011-12-01 13:30:00,0,0,1.5093076923076918,4.467307692307694
2011-12-01 14:00:00,0,0,1.226230769230769,5.22196153846154
2011-12-01 14:30:00,0,0,0.9494615384615379,5.835076923076924
2011-12-01 15:00:00,0,0,1.1890769230769234,6.309807692307693
2011-12-01 15:30:00,0,0,-0.29576923076923123,6.904346153846155
2011-12-01 16:00:00,0,0,0.12761538461538535,6.756461538461539
2011-12-01 16:30:00,0,0,0.9361538461538466,6.820269230769232
2011-12-01 17:00:00,0,0,0.5016923076923074,7.288346153846155
2011-12-01 17:30:00,0,0,0.16584615384615375,7.539192307692309
2011-12-01 18:00:00,0,0,-0.35384615384615437,7.622115384615386
2011-12-01 18:30:00,0,0,-0.4926923076923071,7.4451923076923086
2011-12-01 19:00:00,0,0,-0.7917692307692299,7.198846153846155
2011-12-01 19:30:00,0,0,-0.9153846153846157,6.80296153846154
2011-12-01 20:00:00,0,0,-1.034,6.345269230769232
2011-12-01 20:30:00,0,0,-0.948,5.828269230769232
2011-12-01 21:00:00,0,0,-1.044,5.354269230769232
2011-12-01 21:30:00,0,0,-1.08,4.832269230769231
2011-12-01 22:00:00,0,0,-0.8320000000000001,4.292269230769231
2011-12-01 22:30:00,0,0,-0.45799999999999996,3.8762692307692315
2011-12-01 23:00:00,0,0,-0.41200000000000003,3.6472692307692314
2011-12-01 23:30:00,0,0,-0.47,3.4412692307692314
2011-12-02 00:00:00,0,0,-0.48200000000000004,3.2062692307692315
2011-12-02 00:30:00,0,0,-0.344,2.9652692307692314
2011-12-02 01:00:00,0,0,-0.376,2.7932692307692313
2011-12-02 01:30:00,0,0,-0.442,2.605269230769231
2011-12-02 02:00:00,0,0,-0.37200000000000005,2.384269230769231
2011-12-02 02:30:00,0,0,-0.312,2.198269230769231
2011-12-02 03:00:00,0,0,-0.45,2.042269230769231
2011-12-02 03:30:00,0,0,-0.258,1.8172692307692309
2011-12-02 04:00:00,0,0,-0.342,1.6882692307692309
2011-12-02 04:30:00,0,0,-0.344,1.5172692307692308
2011-12-02 05:00:00,0,0,-0.434,1.3452692307692309
2011-12-02 05:30:00,0,0,-0.486,1.1282692307692308
2011-12-02 06:00:00,0,0,-0.882,0.8852692307692308
2011-12-02 06:30:00,0,0,-0.5853846153846154,0.4442692307692308
2011-12-02 07:00:00,0,0,-0.3031538461538462,0.1515769230769231
2011-12-02 07:30:00,0,0,0.007076923076923036,0
2011-12-02 08:00:00,0,0,0.003307692307692345,0.003538461538461518
2011-12-02 08:30:00,0,0,0.3437692307692307,0.0051923076923076905
2011-12-02 09:00:00,0,0,0.5443846153846155,0.17707692307692305
2011-12-02 09:30:00,0,0,0.6162307692307694,0.44926923076923075
2011-12-02 10:00:00,0,0,0.528846153846154,0.7573846153846154
2011-12-02 10:30:00,0,0,0.648307692307692,1.0218076923076924
2011-12-02 11:00:00,0,0,0.9243076923076918,1.3459615384615384
2011-12-02 11:30:00,0,0,1.453615384615385,1.8081153846153843
2011-12-02 12:00:00,0,0,1.6002307692307696,2.534923076923077
2011-12-02 12:30:00,0,0,1.6313076923076917,3.3350384615384616
2011-12-02 13:00:00,0,0,1.8001538461538455,4.1506923076923075
2011-12-02 13:30:00,0,0,1.643538461538462,5.05076923076923
2011-12-02 14:00:00,0,0,1.5726923076923072,5.872538461538461
2011-12-02 14:30:00,0,0,0.8403076923076931,6.658884615384615
2011-12-02 15:00:00,0,0,0.8936923076923087,7.079038461538461
2011-12-02 15:30:00,0,0,1.274230769230769,7.525884615384616
2011-12-02 16:00:00,0,0,0.6194615384615396,8.163
2011-12-02 16:30:00,0,0,0.9613846153846168,8.47273076923077
2011-12-02 17:00:00,0,0,0.4290769230769236,8.953423076923078
2011-12-02 17:30:00,0,0,0.12446153846153862,9.16796153846154
2011-12-02 18:00:00,0,0,-0.31884615384615245,9.23019230769231
2011-12-02 18:30:00,0,0,-0.8406923076923078,9.070769230769233
2011-12-02 19:00:00,0,0,-1.237153846153845,8.65042307692308
2011-12-02 19:30:00,0,0,-1.014,8.031846153846157
2011-12-02 20:00:00,0,0,-1.396,7.524846153846157
2011-12-02 20:30:00,0,0,-1.124,6.826846153846157
2011-12-02 21:00:00,0,0,-0.872,6.264846153846157
2011-12-02 21:30:00,0,0,-0.914,5.828846153846157
2011-12-02 22:00:00,0,0,-0.932,5.371846153846157
2011-12-02 22:30:00,0,0,-0.9540000000000001,4.905846153846157
2011-12-02 23:00:00,0,0,-0.934,4.428846153846156
2011-12-02 23:30:00,0,0,-1.124,3.9618461538461562
2011-12-03 00:00:00,0,0,-0.934,3.3998461538461564
2011-12-03 00:30:00,0,0,-0.82,2.9328461538461563
2011-12-03 01:00:00,0,0,-0.506,2.522846153846156
2011-12-03 01:30:00,0,0,-0.36,2.269846153846156
2011-12-03 02:00:00,0,0,-0.39799999999999996,2.089846153846156
2011-12-03 02:30:00,0,0,-0.47200000000000003,1.8908461538461558
2011-12-03 03:00:00,0,0,-0.45,1.6548461538461559
2011-12-03 03:30:00,0,0,-0.366,1.4298461538461558
2011-12-03 04:00:00,0,0,-0.324,1.2468461538461557
2011-12-03 04:30:00,0,0,-0.358,1.0848461538461558
2011-12-03 05:00:00,0,0,-0.28,0.9058461538461557
2011-12-03 05:30:00,0,0,-0.298,0.7658461538461557
2011-12-03 06:00:00,0,0,-0.3393846153846154,0.6168461538461557
2011-12-03 06:30:00,0,0,-0.23376923076923073,0.447153846153848
2011-12-03 07:00:00,0,0,-0.04276923076923078,0.33026923076923265
2011-12-03 07:30:00,0,0,0.04207692307692301,0.30888461538461726
2011-12-03 08:00:00,0,0,0.0833076923076923,0.32992307692307876
2011-12-03 08:30:00,0,0,0.4045384615384615,0.3715769230769249
2011-12-03 09:00:00,0,0,0.32399999999999984,0.5738461538461557
2011-12-03 09:30:00,0,0,0.8444615384615388,0.7358461538461556
2011-12-03 10:00:00,0,0,0.7420769230769233,1.158076923076925
2011-12-03 10:30:00,0,0,1.1559999999999997,1.5291153846153867
2011-12-03 11:00:00,0,0,1.1587692307692308,2.1071153846153865
2011-12-03 11:30:00,0,0,1.2442307692307688,2.686500000000002
2011-12-03 12:00:00,0,0,1.4384615384615387,3.3086153846153863
2011-12-03 12:30:00,0,0,1.8866923076923072,4.027846153846156
2011-12-03 13:00:00,0,0,1.8599230769230761,4.971192307692309
2011-12-03 13:30:00,0,0,1.810307692307692,5.901153846153847
2011-12-03 14:00:00,0,0,1.9546923076923068,6.806307692307693
2011-12-03 14:30:00,0,0,1.8470769230769228,7.783653846153847
2011-12-03 15:00:00,0,0,1.752076923076924,8.707192307692308
2011-12-03 15:30:00,0,0,1.647846153846153,9.58323076923077
2011-12-03 16:00:00,0,0,1.5410000000000004,10.407153846153847
2011-12-03 16:30:00,0,0,1.1935384615384628,11.177653846153847
2011-12-03 17:00:00,0,0,0.3936923076923087,11.774423076923078
2011-12-03 17:30:00,0,0,0.3612307692307688,11.971269230769233
2011-12-03 18:00:00,0,0,0.035769230769229665,12.151884615384617
2011-12-03 18:30:00,2.955153846153845,0,2.6604615384615364,12.169769230769232
2011-12-03 19:00:00,0.5897692307692308,0,0,13.5
2011-12-03 19:30:00,0.73,0,0,13.5
2011-12-03 20:00:00,0.75,0,0,13.5
2011-12-03 20:30:00,0.754,0,0,13.5
2011-12-03 21:00:00,0.784,0,0,13.5
2011-12-03 21:30:00,0.6779999999999999,0,0,13.5
2011-12-03 22:00:00,0.986,0,0,13.5
2011-12-03 22:30:00,0.6940000000000001,0,0,13.5
2011-12-03 23:00:00,0.604,0,0,13.5
2011-12-03 23:30:00,0.546,0,0,13.5
2011-12-04 00:00:00,0.52,0,0,13.5
2011-12-04 00:30:00,0.526,0,0,13.5
2011-12-04 01:00:00,0.586,0,0,13.5
2011-12-04 01:30:00,0.532,0,0,13.5
2011-12-04 02:00:00,0.408,0,0,13.5
2011-12-04 02:30:00,0.478,0,0,13.5
2011-12-04 03:00:00,0.48,0,0,13.5
2011-12-04 03:30:00,0.418,0,0,13.5
2011-12-04 04:00:00,0.322,0,0,13.5
2011-12-04 04:30:00,0.32738461538461544,0,0,13.5
2011-12-04 05:00:00,0.35,0,0,13.5
2011-12-04 05:30:00,0.748,0,0,13.5
2011-12-04 06:00:00,0.875,0,0,13.5
2011-12-04 06:30:00,0.859,0,0,13.5
2011-12-04 07:00:00,1.0450000000000002,0,0,13.5
2011-12-04 07:30:00,0.7727692307692308,0,0,13.5
2011-12-04 08:00:00,0.42799999999999727,0,-0.13130769230769346,13.5
2011-12-04 08:30:00,0,0,-0.1112307692307688,13.434346153846153
2011-12-04 09:00:00,0,0,-0.1944615384615389,13.378730769230769
2011-12-04 09:30:00,0,0,0.03900000000000148,13.2815
2011-12-04 10:00:00,0,0,-0.11346153846153939,13.301
2011-12-04 10:30:00,0,0,0.5114615384615391,13.24426923076923
2011-12-04 11:00:00,0.3037692307692307,0,0,13.5
2011-12-04 11:30:00,0.0683076923076924,0,0,13.5
2011-12-04 12:00:00,0,0,-0.04061538461538561,13.5
2011-12-04 12:30:00,0.4619230769230782,0,0.04061538461538561,13.479692307692307
2011-12-04 13:00:00,0.08846153846153837,0,0,13.5
2011-12-04 13:30:00,1.0517692307692308,0,0,13.5
2011-12-04 14:00:00,0.14599999999999724,0,-0.15584615384615574,13.5
2011-12-04 14:30:00,0,0,0.15584615384615574,13.422076923076922
2011-12-04 15:00:00,0.46707692307692306,0,0,13.5
2011-12-04 15:30:00,0.9333076923076922,0,0,13.5
2011-12-04 16:00:00,0.6357692307692308,0,0,13.5
2011-12-04 16:30:00,0.855,0,0,13.5
2011-12-04 17:00:00,0.9450000000000001,0,0,13.5
2011-12-04 17:30:00,0.9893846153846154,0,0,13.5
2011-12-04 18:00:00,1.2033846153846153,0,0,13.5
2011-12-04 18:30:00,0.998,0,0,13.5
2011-12-04 19:00:00,0.8859999999999999,0,0,13.5
2011-12-04 19:30:00,1.196,0,0,13.5
2011-12-04 20:00:00,1.02,0,0,13.5
2011-12-04 20:30:00,0.7959999999999999,0,0,13.5
2011-12-04 21:00:00,0.12384615384616282,0,-0.8421538461538371,13.5
2011-12-04 21:30:00,0,0,-1.084,13.07892307692308
2011-12-04 22:00:00,0,0,-0.91,12.536923076923081
2011-12-04 22:30:00,0,0,-0.6559999999999999,12.081923076923081
2011-12-04 23:00:00,0,0,-0.56,11.753923076923082
2011-12-04 23:30:00,0,0,-0.41600000000000004,11.473923076923082
2011-12-05 00:00:00,0,0,-0.31,11.265923076923082
2011-12-05 00:30:00,0,0,-0.452,11.110923076923083
2011-12-05 01:00:00,0,0,-0.252,10.884923076923082
2011-12-05 01:30:00,0,0,-0.446,10.758923076923082
2011-12-05 02:00:00,0,0,-0.386,10.535923076923082
2011-12-05 02:30:00,0,0,-0.39,10.342923076923082
2011-12-05 03:00:00,0,0,-0.478,10.147923076923082
2011-12-05 03:30:00,0,0,-0.424,9.908923076923081
2011-12-05 04:00:00,0,0,-0.402,9.696923076923081
2011-12-05 04:30:00,0,0,-0.358,9.49592307692308
2011-12-05 05:00:00,0,0,-0.306,9.31692307692308
2011-12-05 05:30:00,0,0,-0.47200000000000003,9.16392307692308
2011-12-05 06:00:00,0,0,-0.543384615384614,8.92792307692308
2011-12-05 06:30:00,0,0,-0.21099999999999852,8.656230769230772
2011-12-05 07:00:00,0,0,-0.34238461538461706,8.550730769230773
2011-12-05 07:30:00,0,0,-0.5507692307692302,8.379538461538464
2011-12-05 08:00:00,0,0,-0.06469230769230805,8.10415384615385
2011-12-05 08:30:00,0,0,0.32992307692307676,8.071807692307695
2011-12-05 09:00:00,0,0,0.9078461538461546,8.236769230769234
2011-12-05 09:30:00,0,0,1.0289230769230784,8.690692307692311
2011-12-05 10:00:00,0,0,1.3825384615384628,9.20515384615385
2011-12-05 10:30:00,0,0,0.8960769230769223,9.896423076923082
2011-12-05 11:00:00,0,0,1.0066923076923082,10.344461538461543
2011-12-05 11:30:00,0,0,0.7766153846153863,10.847807692307697
2011-12-05 12:00:00,0,0,0.9549230769230768,11.23611538461539
2011-12-05 12:30:00,0,0,0.9990769230769239,11.713576923076928
2011-12-05 13:00:00,0,0,1.1033076923076912,12.21311538461539
2011-12-05 13:30:00,0,0,0.17792307692307574,12.764769230769236
2011-12-05 14:00:00,0,0,0.3123846153846159,12.853730769230774
2011-12-05 14:30:00,0,0,-0.887076923076922,13.009923076923082
2011-12-05 15:00:00,0,0,-1.036999999999999,12.56638461538462
2011-12-05 15:30:00,0,0,0.31161538461538285,12.047884615384621
2011-12-05 16:00:00,0,0,0.20476923076923015,12.203692307692313
2011-12-05 16:30:00,0,0,-0.49107692307692474,12.306076923076928
2011-12-05 17:00:00,0,0,-0.4625384615384611,12.060538461538465
2011-12-05 17:30:00,0,0,-1.1243846153846135,11.829269230769235
2011-12-05 18:00:00,0,0,-0.9037692307692318,11.267076923076928
2011-12-05 18:30:00,0,0,-0.8363846153846168,10.815192307692312
2011-12-05 19:00:00,0,0,-1.256,10.397000000000004
2011-12-05 19:30:00,0,0,-0.972,9.769000000000004
2011-12-05 20:00:00,0,0,-0.728,9.283000000000003
2011-12-05 20:30:00,0,0,-0.792,8.919000000000002
2011-12-05 21:00:00,0,0,-0.882,8.523000000000001
2011-12-05 21:30:00,0,0,-0.818,8.082
2011-12-05 22:00:00,0,0,-0.536,7.673000000000001
2011-12-05 22:30:00,0,0,-0.43200000000000005,7.405
2011-12-05 23:00:00,0,0,-0.45399999999999996,7.189
2011-12-05 23:30:00,0,0,-0.424,6.962
