t,E_sto,P_sto,P_load_sp,P_shed,P_load,P_sun,P_curt,P_pv,P_grid,c_grid
45.0,4.8846153846153815,-0.9573498759305217,1.044,0.0,1.044,0.0,0.0,0.0,0.08665012406947836,0.2
45.5,4.405940446650121,-0.9527047146401983,0.892,0.0,0.892,0.0,0.06070471464019833,-0.06070471464019833,0.0,0.2
46.0,3.9295880893300215,-0.8467692307692305,1.078,0.0,1.078,0.0,0.0,0.0,0.23123076923076957,0.2
46.5,3.506203473945406,-0.7330967741935485,0.8420000000000001,0.0,0.8420000000000001,0.0,0.0,0.0,0.10890322580645162,0.2
47.0,3.139655086848632,-0.649156327543424,0.456,0.0,0.456,0.0,0.193156327543424,-0.193156327543424,0.0,0.2
47.5,2.81507692307692,-0.5704466501240697,0.508,0.0,0.508,0.0,0.06244665012406969,-0.06244665012406969,0.0,0.2
48.0,2.5298535980148853,2.510843672456576,0.366,0.0,0.366,0.046153846153846156,0.0,0.046153846153846156,2.83068982630273,0.1
48.5,3.7852754342431734,2.5509677419354837,0.414,0.0,0.414,0.0,0.0,0.0,2.964967741935484,0.1
49.0,5.060759305210915,-0.41625806451612896,0.496,0.0,0.496,0.0,0.0,0.0,0.07974193548387104,0.1
49.5,4.852630272952851,-0.41961290322580647,0.5,0.0,0.5,0.0,0.0,0.0,0.08038709677419353,0.1
50.0,4.642823821339948,-0.41554838709677416,0.5920000000000001,0.0,0.5920000000000001,0.0,0.0,0.0,0.17645161290322592,0.1
50.5,4.435049627791561,-0.3936674937965261,0.46,0.0,0.46,0.0,0.0,0.0,0.06633250620347392,0.1
51.0,4.238215880893298,-0.4093548387096775,0.514,0.0,0.514,0.0,0.0,0.0,0.10464516129032253,0.1
51.5,4.033538461538459,-0.40283374689826346,0.466,0.0,0.466,0.0,0.0,0.0,0.06316625310173657,0.1
52.0,3.8321215880893273,-0.3721935483870967,0.46799999999999997,0.0,0.46799999999999997,0.0,0.0,0.0,0.0958064516129033,0.1
52.5,3.646024813895779,-0.4465161290322581,0.42200000000000004,0.0,0.42200000000000004,0.0,0.024516129032258083,-0.024516129032258083,0.0,0.1
53.0,3.42276674937965,-0.41489330024813853,0.3,0.0,0.3,0.0,0.11489330024813854,-0.11489330024813854,0.0,0.1
53.5,3.215320099255581,-0.5105161290322581,0.5760000000000001,0.0,0.5760000000000001,0.0,0.0,0.0,0.065483870967742,0.1
54.0,2.960062034739452,-0.750129032258064,0.882,0.0,0.882,0.046153846153846156,0.0,0.046153846153846156,0.08571712158808986,0.2
54.5,2.58499751861042,-0.6028188585607941,0.49200000000000005,0.0,0.49200000000000005,0.19230769230769232,0.3031265508684864,-0.11081885856079407,0.0,0.2
55.0,2.283588089330023,-0.4997667493796527,0.59,0.0,0.59,0.3384615384615385,0.24822828784119122,0.09023325062034726,0.0,0.2
55.5,2.0337047146401965,-0.5050421836228285,0.254,0.0,0.254,0.43076923076923074,0.6818114143920593,-0.25104218362282854,0.0,0.2
56.0,1.7811836228287823,-0.2256377171215882,0.396,0.0,0.396,0.5769230769230769,0.40656079404466505,0.17036228287841182,0.0,0.2
56.5,1.6683647642679882,0.10862531017369736,0.294,0.0,0.294,0.8153846153846154,0.41275930521091797,0.4026253101736974,0.0,0.2
57.0,1.7226774193548369,0.30258560794044653,0.366,0.0,0.366,0.9153846153846155,0.24679900744416894,0.6685856079404465,0.0,0.2
57.5,1.8739702233250601,0.49919106699751836,0.43200000000000005,0.0,0.43200000000000005,0.9153846153846155,0.0,0.9153846153846155,0.01580645161290295,0.2
58.0,2.1235657568238193,0.7265607940446648,0.542,0.0,0.542,1.0076923076923077,0.0,1.0076923076923077,0.26086848635235715,0.2
58.5,2.4868461538461517,0.8095384615384615,0.35600000000000004,0.0,0.35600000000000004,1.776923076923077,0.6113846153846154,1.1655384615384616,0.0,0.2
59.0,2.8916153846153825,0.8325062034739448,0.43799999999999994,0.0,0.43799999999999994,1.923076923076923,0.6525707196029782,1.2705062034739447,0.0,0.2
59.5,3.307868486352355,0.9378312655086845,0.478,0.0,0.478,1.830769230769231,0.4149379652605465,1.4158312655086844,0.0,0.2
60.0,3.776784119106697,1.0468933002481382,0.54,0.0,0.54,1.7307692307692308,0.1438759305210926,1.5868933002481382,0.0,0.2
60.5,4.300230769230766,1.080009925558313,0.55,0.0,0.55,2.023076923076923,0.39306699751860985,1.6300099255583131,0.0,0.2
61.0,4.840235732009923,1.0182828784119096,0.8640000000000001,0.0,0.8640000000000001,2.023076923076923,0.14079404466501333,1.8822828784119097,0.0,0.2
61.5,5.3493771712158775,1.13355334987593,0.9079999999999999,0.0,0.9079999999999999,3.2230769230769227,1.1815235732009928,2.04155334987593,0.0,0.2
62.0,5.9161538461538425,1.0433449131513655,0.868,0.0,0.868,2.792307692307692,0.8809627791563268,1.9113449131513653,0.0,0.2
62.5,6.437826302729525,0.9480248138957812,1.214,0.0,1.214,2.8846153846153846,0.7225905707196034,2.162024813895781,0.0,0.2
63.0,6.911838709677416,0.8912258064516134,1.084,0.0,1.084,3.03076923076923,1.0555434243176167,1.9752258064516135,0.0,0.2
63.5,7.357451612903223,0.5241439205955327,2.39,0.0,2.39,2.792307692307692,0.0,2.792307692307692,0.12183622828784069,0.2
64.0,7.619523573200989,0.21640694789081927,1.7819999999999998,0.0,1.7819999999999998,2.546153846153846,0.5477468982630269,1.998406947890819,0.0,0.2
64.5,7.727727047146399,-0.000526054590570979,0.76,0.0,0.76,2.2615384615384615,1.5020645161290325,0.759473945409429,0.0,0.2
65.0,7.727464019851113,-0.17064019851116718,0.9059999999999999,0.0,0.9059999999999999,1.876923076923077,1.1415632754342442,0.7353598014888327,0.0,0.2
65.5,7.6421439205955295,-0.34906203473945396,0.988,0.0,0.988,1.5384615384615385,0.8995235732009925,0.638937965260546,0.0,0.2
66.0,7.4676129032258025,-0.5707245657568247,1.15,0.0,1.15,1.0615384615384615,0.48226302729528636,0.5792754342431752,0.0,0.2
66.5,7.18225062034739,-0.8390322580645169,0.96,0.0,0.96,0.6230769230769231,0.50210918114144,0.1209677419354831,0.0,0.2
67.0,6.762734491315132,-0.9914243176178665,0.9359999999999999,0.0,0.9359999999999999,0.19230769230769232,0.24773200992555888,-0.055424317617866564,0.0,0.2
67.5,6.2670223325061984,-1.011736972704714,0.95,0.0,0.95,0.046153846153846156,0.10789081885856033,-0.06173697270471418,0.0,0.2
68.0,5.761153846153841,-1.0447047146401989,1.034,0.0,1.034,0.0,0.010704714640198842,-0.010704714640198842,0.0,0.2
68.5,5.238801488833742,-0.9806451612903225,0.948,0.0,0.948,0.0,0.03264516129032258,-0.03264516129032258,0.0,0.2
69.0,4.748478908188581,-0.9573498759305217,1.044,0.0,1.044,0.0,0.0,0.0,0.08665012406947836,0.2
69.5,4.26980397022332,-0.9527047146401983,1.08,0.0,1.08,0.0,0.0,0.0,0.12729528535980172,0.2
70.0,3.7934516129032207,-0.8467692307692305,0.8320000000000001,0.0,0.8320000000000001,0.0,0.014769230769230424,-0.014769230769230424,0.0,0.2
70.5,3.3700669975186055,-0.7330967741935485,0.45799999999999996,0.0,0.45799999999999996,0.0,0.2750967741935485,-0.2750967741935485,0.0,0.2
71.0,3.0035186104218314,-0.649156327543424,0.41200000000000003,0.0,0.41200000000000003,0.0,0.23715632754342397,-0.23715632754342397,0.0,0.2
71.5,2.6789404466501194,-0.5704466501240697,0.47,0.0,0.47,0.0,0.10044665012406973,-0.10044665012406973,0.0,0.2
72.0,2.3937171215880846,2.510843672456576,0.48200000000000004,0.0,0.48200000000000004,0.0,0.0,0.0,2.9928436724565763,0.1
72.5,3.6491389578163727,2.5509677419354837,0.344,0.0,0.344,0.0,0.0,0.0,2.8949677419354836,0.1
73.0,4.9246228287841145,-0.41625806451612896,0.376,0.0,0.376,0.0,0.040258064516128955,-0.040258064516128955,0.0,0.1
73.5,4.71649379652605,-0.41961290322580647,0.442,0.0,0.442,0.0,0.0,0.0,0.022387096774193538,0.1
74.0,4.506687344913147,-0.41554838709677416,0.37200000000000005,0.0,0.37200000000000005,0.0,0.04354838709677411,-0.04354838709677411,0.0,0.1
74.5,4.2989131513647605,-0.3936674937965261,0.312,0.0,0.312,0.0,0.0816674937965261,-0.0816674937965261,0.0,0.1
75.0,4.102079404466497,-0.4093548387096775,0.45,0.0,0.45,0.0,0.0,0.0,0.04064516129032253,0.1
75.5,3.897401985111659,-0.40283374689826257,0.258,0.0,0.258,0.0,0.14483374689826256,-0.14483374689826256,0.0,0.1
76.0,3.6959851116625275,-0.3721935483870967,0.342,0.0,0.342,0.0,0.030193548387096647,-0.030193548387096647,0.0,0.1
76.5,3.509888337468979,-0.4465161290322581,0.344,0.0,0.344,0.0,0.10251612903225815,-0.10251612903225815,0.0,0.1
77.0,3.2866302729528503,-0.41489330024813853,0.434,0.0,0.434,0.0,0.0,0.0,0.019106699751861467,0.1
77.5,3.079183622828781,-0.5105161290322581,0.486,0.0,0.486,0.0,0.024516129032258083,-0.024516129032258083,0.0,0.1
78.0,2.823925558312652,-0.750129032258064,0.882,0.0,0.882,0.0,0.0,0.0,0.13187096774193596,0.2
78.5,2.44886104218362,-0.6028188585607941,0.62,0.0,0.62,0.046153846153846156,0.028972704714640196,0.01718114143920596,0.0,0.2
79.0,2.147451612903223,-0.4997667493796527,0.48200000000000004,0.0,0.48200000000000004,0.23846153846153845,0.2562282878411911,-0.01776674937965267,0.0,0.2
79.5,1.8975682382133967,-0.5050421836228285,0.316,0.0,0.316,0.43076923076923074,0.6198114143920592,-0.18904218362282849,0.0,0.2
80.0,1.6450471464019825,-0.2256377171215882,0.46399999999999997,0.0,0.46399999999999997,0.6230769230769231,0.3847146401985113,0.23836228287841177,0.0,0.2
80.5,1.5322282878411884,0.10862531017369736,0.41200000000000003,0.0,0.41200000000000003,1.0076923076923077,0.48706699751861027,0.5206253101736974,0.0,0.2
81.0,1.586540942928037,0.30258560794044653,0.396,0.0,0.396,1.2538461538461538,0.5552605459057073,0.6985856079404466,0.0,0.2
81.5,1.7378337468982603,0.4991910669975188,0.428,0.0,0.428,1.3923076923076925,0.4651166253101737,0.9271910669975187,0.0,0.2
82.0,1.9874292803970197,0.7265607940446652,0.7,0.0,0.7,1.6384615384615384,0.21190074441687323,1.4265607940446652,0.0,0.2
82.5,2.3507096774193523,0.8095384615384615,0.794,0.0,0.794,1.923076923076923,0.3195384615384613,1.6035384615384616,0.0,0.2
83.0,2.755478908188583,0.8325062034739457,0.518,0.0,0.518,1.923076923076923,0.5725707196029772,1.3505062034739457,0.0,0.2
83.5,3.171732009925556,0.9378312655086845,0.456,0.0,0.456,2.546153846153846,1.1523225806451616,1.3938312655086844,0.0,0.2
84.0,3.640647642679898,1.0468933002481382,0.494,0.0,0.494,2.792307692307692,1.2514143920595542,1.540893300248138,0.0,0.2
84.5,4.164094292803967,1.080009925558313,0.7859999999999999,0.0,0.7859999999999999,3.2230769230769227,1.3570669975186096,1.8660099255583131,0.0,0.2
85.0,4.704099255583124,1.0182828784119096,0.7959999999999999,0.0,0.7959999999999999,3.4615384615384617,1.6472555831265523,1.8142828784119094,0.0,0.2
85.5,5.213240694789079,1.13355334987593,0.9179999999999999,0.0,0.9179999999999999,3.4153846153846152,1.3638312655086855,2.0515533498759297,0.0,0.2
86.0,5.780017369727044,1.0433449131513655,0.81,0.0,0.81,3.1769230769230767,1.3235781637717112,1.8533449131513655,0.0,0.2
86.5,6.301689826302726,0.9480248138957812,1.5019999999999998,0.0,1.5019999999999998,3.123076923076923,0.6730521091811421,2.450024813895781,0.0,0.2
87.0,6.775702233250617,0.8912258064516134,1.4140000000000001,0.0,1.4140000000000001,3.076923076923077,0.7716972704714635,2.3052258064516136,0.0,0.2
87.5,7.221315136476424,0.5241439205955327,0.82,0.0,0.82,2.792307692307692,1.4481637717121596,1.3441439205955326,0.0,0.2
88.0,7.48338709677419,0.21640694789081927,0.644,0.0,0.644,1.6846153846153844,0.824208436724565,0.8604069478908194,0.0,0.2
88.5,7.5915905707196,-0.000526054590570979,0.804,0.0,0.804,2.353846153846154,1.5503722084367249,0.8034739454094291,0.0,0.2
89.0,7.591327543424314,-0.17064019851116718,0.9440000000000001,0.0,0.9440000000000001,1.830769230769231,1.0574094292803982,0.7733598014888328,0.0,0.2
89.5,7.506007444168731,-0.34906203473945396,1.064,0.0,1.064,1.5846153846153848,0.8696774193548387,0.7149379652605461,0.0,0.2
90.0,7.331476426799004,-0.5707245657568247,1.04,0.0,1.04,0.9615384615384615,0.49226302729528615,0.4692754342431753,0.0,0.2
90.5,7.046114143920591,-0.8390322580645169,1.308,0.0,1.308,0.6230769230769231,0.1541091811414399,0.4689677419354832,0.0,0.2
91.0,6.626598014888333,-0.9914243176178665,1.416,0.0,1.416,0.23846153846153845,0.0,0.23846153846153845,0.1861141439205949,0.2
91.5,6.1308858560793995,-1.011736972704714,1.014,0.0,1.014,0.0,0.0,0.0,0.0022630272952859354,0.2
92.0,5.6250173697270425,-1.0447047146401989,1.396,0.0,1.396,0.0,0.0,0.0,0.35129528535980103,0.2
92.5,5.102665012406943,-0.9806451612903225,1.124,0.0,1.124,0.0,0.0,0.0,0.14335483870967758,0.2
93.0,4.612342431761782,-0.9573498759305217,0.872,0.0,0.872,0.0,0.08534987593052168,-0.08534987593052168,0.0,0.2
93.5,4.133667493796521,-0.9527047146401983,0.914,0.0,0.914,0.0,0.03870471464019831,-0.03870471464019831,0.0,0.2
94.0,3.657315136476422,-0.8467692307692305,0.932,0.0,0.932,0.0,0.0,0.0,0.08523076923076955,0.2
94.5,3.2339305210918066,-0.7330967741935485,0.9540000000000001,0.0,0.9540000000000001,0.0,0.0,0.0,0.2209032258064516,0.2
95.0,2.8673821339950325,-0.649156327543424,0.934,0.0,0.934,0.0,0.0,0.0,0.28484367245657605,0.2
95.5,2.5428039702233205,-0.5704466501240697,1.124,0.0,1.124,0.0,0.0,0.0,0.5535533498759304,0.2
96.0,2.2575806451612856,2.510843672456576,0.934,0.0,0.934,0.0,0.0,0.0,3.4448436724565763,0.1
96.5,3.5130024813895737,2.5509677419354837,0.82,0.0,0.82,0.0,0.0,0.0,3.3709677419354835,0.1
97.0,4.788486352357316,-0.41625806451612896,0.506,0.0,0.506,0.0,0.0,0.0,0.08974193548387105,0.1
97.5,4.580357320099251,-0.41961290322580647,0.36,0.0,0.36,0.0,0.05961290322580648,-0.05961290322580648,0.0,0.1
98.0,4.370550868486348,-0.41554838709677416,0.39799999999999996,0.0,0.39799999999999996,0.0,0.0175483870967742,-0.0175483870967742,0.0,0.1
98.5,4.1627766749379616,-0.3936674937965261,0.47200000000000003,0.0,0.47200000000000003,0.0,0.0,0.0,0.07833250620347393,0.1
99.0,3.9659429280396985,-0.4093548387096775,0.45,0.0,0.45,0.0,0.0,0.0,0.04064516129032253,0.1
99.5,3.76126550868486,-0.40283374689826257,0.366,0.0,0.366,0.0,0.036833746898262576,-0.036833746898262576,0.0,0.1
100.0,3.5598486352357286,-0.3721935483870967,0.324,0.0,0.324,0.0,0.04819354838709666,-0.04819354838709666,0.0,0.1
100.5,3.37375186104218,-0.4465161290322581,0.358,0.0,0.358,0.0,0.08851612903225814,-0.08851612903225814,0.0,0.1
101.0,3.1504937965260513,-0.41489330024813853,0.28,0.0,0.28,0.0,0.1348933002481385,-0.1348933002481385,0.0,0.1
101.5,2.943047146401982,-0.5105161290322581,0.298,0.0,0.298,0.0,0.21251612903225808,-0.21251612903225808,0.0,0.1
102.0,2.687789081885853,-0.750129032258064,0.374,0.0,0.374,0.046153846153846156,0.4222828784119102,-0.37612903225806404,0.0,0.2
