t,E_sto,P_sto,P_load_sp,P_shed,P_load,P_sun,P_curt,P_pv,P_grid,c_grid
19.5,6.136,-1.166,1.166,0.0,1.166,0.0,0.0,0.0,0.0,0.2
20.0,5.553,-1.224,1.224,0.0,1.224,0.0,0.0,0.0,0.0,0.2
20.5,4.941,-1.1179999999999999,1.1179999999999999,0.0,1.1179999999999999,0.0,0.0,0.0,0.0,0.2
21.0,4.382,-1.306,1.306,0.0,1.306,0.0,0.0,0.0,0.0,0.2
21.5,3.7289999999999996,-1.256,1.256,0.0,1.256,0.0,0.0,0.0,0.0,0.2
22.0,3.1009999999999995,-1.0759999999999998,1.0759999999999998,0.0,1.0759999999999998,0.0,0.0,0.0,0.0,0.2
22.5,2.5629999999999997,-0.9259999999999999,0.9259999999999999,0.0,0.9259999999999999,0.0,0.0,0.0,0.0,0.2
23.0,2.0999999999999996,-0.688,0.688,0.0,0.688,0.0,0.0,0.0,0.0,0.2
23.5,1.7559999999999998,-0.5579999999999999,0.5579999999999999,0.0,0.5579999999999999,0.0,0.0,0.0,0.0,0.2
24.0,1.4769999999999999,-0.494,0.494,0.0,0.494,0.0,0.0,0.0,0.0,0.1
24.5,1.23,-0.48200000000000004,0.48200000000000004,0.0,0.48200000000000004,0.0,0.0,0.0,0.0,0.1
25.0,0.989,-0.39799999999999996,0.39799999999999996,0.0,0.39799999999999996,0.0,0.0,0.0,0.0,0.1
25.5,0.79,-0.406,0.406,0.0,0.406,0.0,0.0,0.0,0.0,0.1
26.0,0.587,-0.428,0.428,0.0,0.428,0.0,0.0,0.0,0.0,0.1
26.5,0.373,-0.45399999999999996,0.45399999999999996,0.0,0.45399999999999996,0.0,0.0,0.0,0.0,0.1
27.0,0.14600000000000002,-0.29200000000000004,0.444,0.0,0.444,0.0,0.0,0.0,0.15199999999999997,0.1
27.5,0.0,0.0,0.396,0.0,0.396,0.0,0.0,0.0,0.3960000000000001,0.1
28.0,0.0,0.0,0.392,0.0,0.392,0.0,0.0,0.0,0.392,0.1
28.5,0.0,0.0,0.442,0.0,0.442,0.0,0.0,0.0,0.44200000000000006,0.1
29.0,0.0,0.09391066997518577,0.444,0.0,0.444,0.0,0.0,0.0,0.5379106699751858,0.1
29.5,0.046955334987592884,2.4894838709677423,0.47600000000000003,0.0,0.47600000000000003,0.046153846153846156,0.0,0.046153846153846156,2.919330024813896,0.1
30.0,1.291697270471464,-1.2278461538461538,1.274,0.0,1.274,0.046153846153846156,0.0,0.046153846153846156,0.0,0.2
30.5,0.6777741935483871,-0.5078461538461538,0.654,0.0,0.654,0.14615384615384613,0.0,0.14615384615384613,0.0,0.2
31.0,0.42385111662531016,-0.32969230769230773,0.622,0.0,0.622,0.29230769230769227,0.0,0.29230769230769227,0.0,0.2
31.5,0.2590049627791563,-0.18969230769230777,0.48200000000000004,0.0,0.48200000000000004,0.29230769230769227,0.0,0.29230769230769227,0.0,0.2
32.0,0.16415880893300241,-0.10953846153846153,0.348,0.0,0.348,0.23846153846153845,0.0,0.23846153846153845,0.0,0.2
32.5,0.10938957816377165,0.002615384615384575,0.48200000000000004,0.0,0.48200000000000004,0.4846153846153846,0.0,0.4846153846153846,0.0,0.2
33.0,0.11069727047146394,0.2332307692307692,0.536,0.0,0.536,0.7692307692307693,0.0,0.7692307692307693,0.0,0.2
33.5,0.22731265508684856,0.8863076923076921,0.606,0.0,0.606,1.4923076923076921,0.0,1.4923076923076921,0.0,0.2
34.0,0.6704665012406946,1.1766153846153844,0.508,0.0,0.508,1.6846153846153844,0.0,1.6846153846153844,0.0,0.2
34.5,1.258774193548387,1.629230769230769,0.44,0.0,0.44,2.069230769230769,0.0,2.069230769230769,0.0,0.2
35.0,2.0733895781637717,1.8253846153846154,0.39,0.0,0.39,2.2153846153846155,0.0,2.2153846153846155,0.0,0.2
35.5,2.9860818858560796,0.9266153846153848,0.6579999999999999,0.0,0.6579999999999999,1.5846153846153848,0.0,1.5846153846153848,0.0,0.2
36.0,3.449389578163772,-0.11261538461538456,0.9279999999999999,0.0,0.9279999999999999,0.8153846153846154,0.0,0.8153846153846154,0.0,0.2
36.5,3.3930818858560796,-0.279076923076923,0.956,0.0,0.956,0.676923076923077,0.0,0.676923076923077,0.0,0.2
37.0,3.253543424317618,-0.0186153846153847,0.8340000000000001,0.0,0.8340000000000001,0.8153846153846154,0.0,0.8153846153846154,0.0,0.2
37.5,3.2442357320099258,0.17153846153846153,0.89,0.0,0.89,1.0615384615384615,0.0,1.0615384615384615,0.0,0.2
38.0,3.3300049627791566,0.21553846153846157,0.846,0.0,0.846,1.0615384615384615,0.0,1.0615384615384615,0.0,0.2
38.5,3.437774193548387,0.04138461538461535,0.8740000000000001,0.0,0.8740000000000001,0.9153846153846155,0.0,0.9153846153846155,0.0,0.2
39.0,3.4584665012406948,0.7423076923076924,0.65,0.0,0.65,1.3923076923076925,0.0,1.3923076923076925,0.0,0.2
39.5,3.829620347394541,1.3733846153846154,0.8420000000000001,0.0,0.8420000000000001,2.2153846153846155,0.0,2.2153846153846155,0.0,0.2
40.0,4.516312655086849,0.06599999999999984,1.1340000000000001,0.0,1.1340000000000001,1.2,0.0,1.2,0.0,0.2
40.5,4.549312655086849,-0.5076923076923078,0.8,0.0,0.8,0.29230769230769227,0.0,0.29230769230769227,0.0,0.2
41.0,4.295466501240695,-0.7515384615384615,0.99,0.0,0.99,0.23846153846153845,0.0,0.23846153846153845,0.0,0.2
41.5,3.9196972704714645,-1.2376923076923076,1.43,0.0,1.43,0.19230769230769232,0.0,0.19230769230769232,0.0,0.2
42.0,3.300851116625311,-1.071846153846154,1.218,0.0,1.218,0.14615384615384613,0.0,0.14615384615384613,0.0,0.2
42.5,2.7649280397022338,-1.1798461538461538,1.226,0.0,1.226,0.046153846153846156,0.0,0.046153846153846156,0.0,0.2
43.0,2.175004962779157,-1.1079999999999999,1.1079999999999999,0.0,1.1079999999999999,0.0,0.0,0.0,0.0,0.2
43.5,1.621004962779157,-1.188,1.188,0.0,1.188,0.0,0.0,0.0,0.0,0.2
44.0,1.027004962779157,-1.22,1.22,0.0,1.22,0.0,0.0,0.0,0.0,0.2
44.5,0.4170049627791571,-0.8340099255583144,1.242,0.0,1.242,0.0,0.0,0.0,0.4079900744416856,0.2
45.0,-1.1102230246251565e-16,0.0,1.044,0.0,1.044,0.0,0.0,0.0,1.044,0.2
45.5,-1.1102230246251565e-16,0.0,0.892,0.0,0.892,0.0,0.0,0.0,0.892,0.2
46.0,-1.1102230246251565e-16,0.0,1.078,0.0,1.078,0.0,0.0,0.0,1.078,0.2
46.5,-1.1102230246251565e-16,0.0,0.8420000000000001,0.0,0.8420000000000001,0.0,0.0,0.0,0.8420000000000002,0.2
47.0,-1.1102230246251565e-16,0.0,0.456,0.0,0.456,0.0,0.0,0.0,0.45600000000000007,0.2
47.5,-1.1102230246251565e-16,0.0,0.508,0.0,0.508,0.0,0.0,0.0,0.508,0.2
48.0,-1.1102230246251565e-16,0.0,0.366,0.0,0.366,0.046153846153846156,0.0,0.046153846153846156,0.31984615384615384,0.1
48.5,-1.1102230246251565e-16,0.0,0.414,0.0,0.414,0.0,0.0,0.0,0.41400000000000003,0.1
49.0,-1.1102230246251565e-16,0.0,0.496,0.0,0.496,0.0,0.0,0.0,0.49600000000000005,0.1
49.5,-1.1102230246251565e-16,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.1
50.0,-1.1102230246251565e-16,0.0,0.5920000000000001,0.0,0.5920000000000001,0.0,0.0,0.0,0.5920000000000002,0.1
50.5,-1.1102230246251565e-16,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.4600000000000001,0.1
51.0,-1.1102230246251565e-16,0.0,0.514,0.0,0.514,0.0,0.0,0.0,0.514,0.1
51.5,-1.1102230246251565e-16,0.0,0.466,0.0,0.466,0.0,0.0,0.0,0.466,0.1
52.0,-1.1102230246251565e-16,0.0,0.46799999999999997,0.0,0.46799999999999997,0.0,0.0,0.0,0.46799999999999997,0.1
52.5,-1.1102230246251565e-16,0.0,0.42200000000000004,0.0,0.42200000000000004,0.0,0.0,0.0,0.4220000000000001,0.1
53.0,-1.1102230246251565e-16,0.09391066997518566,0.3,0.0,0.3,0.0,0.0,0.0,0.39391066997518565,0.1
53.5,0.04695533498759272,2.4240000000000004,0.5760000000000001,0.0,0.5760000000000001,0.0,0.0,0.0,3.0000000000000004,0.1
54.0,1.2589553349875928,-0.8358461538461539,0.882,0.0,0.882,0.046153846153846156,0.0,0.046153846153846156,0.0,0.2
54.5,0.8410322580645159,-0.2996923076923077,0.49200000000000005,0.0,0.49200000000000005,0.19230769230769232,0.0,0.19230769230769232,0.0,0.2
55.0,0.691186104218362,-0.2515384615384615,0.59,0.0,0.59,0.3384615384615385,0.0,0.3384615384615385,0.0,0.2
55.5,0.5654168734491313,0.17676923076923073,0.254,0.0,0.254,0.43076923076923074,0.0,0.43076923076923074,0.0,0.2
56.0,0.6538014888337467,0.18092307692307685,0.396,0.0,0.396,0.5769230769230769,0.0,0.5769230769230769,0.0,0.2
56.5,0.744263027295285,0.5213846153846153,0.294,0.0,0.294,0.8153846153846154,0.0,0.8153846153846154,0.0,0.2
57.0,1.0049553349875926,0.5493846153846155,0.366,0.0,0.366,0.9153846153846155,0.0,0.9153846153846155,0.0,0.2
57.5,1.2796476426799004,0.4833846153846154,0.43200000000000005,0.0,0.43200000000000005,0.9153846153846155,0.0,0.9153846153846155,0.0,0.2
58.0,1.521339950372208,0.4656923076923076,0.542,0.0,0.542,1.0076923076923077,0.0,1.0076923076923077,0.0,0.2
58.5,1.7541861042183617,1.420923076923077,0.35600000000000004,0.0,0.35600000000000004,1.776923076923077,0.0,1.776923076923077,0.0,0.2
59.0,2.4646476426799,1.485076923076923,0.43799999999999994,0.0,0.43799999999999994,1.923076923076923,0.0,1.923076923076923,0.0,0.2
59.5,3.2071861042183616,1.352769230769231,0.478,0.0,0.478,1.830769230769231,0.0,1.830769230769231,0.0,0.2
60.0,3.883570719602977,1.1907692307692308,0.54,0.0,0.54,1.7307692307692308,0.0,1.7307692307692308,0.0,0.2
60.5,4.478955334987592,1.473076923076923,0.55,0.0,0.55,2.023076923076923,0.0,2.023076923076923,0.0,0.2
61.0,5.2154937965260535,1.159076923076923,0.8640000000000001,0.0,0.8640000000000001,2.023076923076923,0.0,2.023076923076923,0.0,0.2
61.5,5.795032258064515,2.315076923076923,0.9079999999999999,0.0,0.9079999999999999,3.2230769230769227,0.0,3.2230769230769227,0.0,0.2
62.0,6.952570719602976,1.924307692307692,0.868,0.0,0.868,2.792307692307692,0.0,2.792307692307692,0.0,0.2
62.5,7.914724565756822,0.17055086848635276,1.214,0.0,1.214,2.8846153846153846,1.500064516129032,1.3845508684863526,0.0,0.2
63.0,7.999999999999999,0.0,1.084,0.0,1.084,3.03076923076923,1.9467692307692304,1.0839999999999999,0.0,0.2
63.5,7.999999999999999,1.7763568394002505e-15,2.39,0.0,2.39,2.792307692307692,0.4023076923076902,2.390000000000002,0.0,0.2
64.0,8.0,0.0,1.7819999999999998,0.0,1.7819999999999998,2.546153846153846,0.7641538461538461,1.782,0.0,0.2
64.5,8.0,0.0,0.76,0.0,0.76,2.2615384615384615,1.5015384615384613,0.7600000000000002,0.0,0.2
65.0,8.0,0.0,0.9059999999999999,0.0,0.9059999999999999,1.876923076923077,0.9709230769230768,0.9060000000000001,0.0,0.2
65.5,8.0,0.0,0.988,0.0,0.988,1.5384615384615385,0.5504615384615386,0.988,0.0,0.2
66.0,8.0,-0.08846153846153837,1.15,0.0,1.15,1.0615384615384615,0.0,1.0615384615384615,0.0,0.2
66.5,7.9557692307692305,-0.3369230769230769,0.96,0.0,0.96,0.6230769230769231,0.0,0.6230769230769231,0.0,0.2
67.0,7.787307692307692,-0.7436923076923075,0.9359999999999999,0.0,0.9359999999999999,0.19230769230769232,0.0,0.19230769230769232,0.0,0.2
67.5,7.415461538461538,-0.9038461538461536,0.95,0.0,0.95,0.046153846153846156,0.0,0.046153846153846156,0.0,0.2
68.0,6.9635384615384615,-1.034,1.034,0.0,1.034,0.0,0.0,0.0,0.0,0.2
68.5,6.446538461538461,-0.948,0.948,0.0,0.948,0.0,0.0,0.0,0.0,0.2
69.0,5.972538461538461,-1.044,1.044,0.0,1.044,0.0,0.0,0.0,0.0,0.2
69.5,5.450538461538461,-1.08,1.08,0.0,1.08,0.0,0.0,0.0,0.0,0.2
70.0,4.910538461538461,-0.8320000000000001,0.8320000000000001,0.0,0.8320000000000001,0.0,0.0,0.0,0.0,0.2
70.5,4.49453846153846,-0.45799999999999996,0.45799999999999996,0.0,0.45799999999999996,0.0,0.0,0.0,0.0,0.2
71.0,4.26553846153846,-0.41200000000000003,0.41200000000000003,0.0,0.41200000000000003,0.0,0.0,0.0,0.0,0.2
71.5,4.05953846153846,-0.47,0.47,0.0,0.47,0.0,0.0,0.0,0.0,0.2
72.0,3.82453846153846,-0.48200000000000004,0.48200000000000004,0.0,0.48200000000000004,0.0,0.0,0.0,0.0,0.1
72.5,3.58353846153846,-0.344,0.344,0.0,0.344,0.0,0.0,0.0,0.0,0.1
73.0,3.4115384615384596,-0.376,0.376,0.0,0.376,0.0,0.0,0.0,0.0,0.1
73.5,3.2235384615384595,-0.442,0.442,0.0,0.442,0.0,0.0,0.0,0.0,0.1
74.0,3.0025384615384594,-0.37200000000000005,0.37200000000000005,0.0,0.37200000000000005,0.0,0.0,0.0,0.0,0.1
74.5,2.8165384615384594,-0.312,0.312,0.0,0.312,0.0,0.0,0.0,0.0,0.1
75.0,2.6605384615384593,-0.45,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.1
75.5,2.435538461538459,-0.258,0.258,0.0,0.258,0.0,0.0,0.0,0.0,0.1
76.0,2.306538461538459,-0.342,0.342,0.0,0.342,0.0,0.0,0.0,0.0,0.1
76.5,2.1355384615384594,-0.344,0.344,0.0,0.344,0.0,0.0,0.0,0.0,0.1
77.0,1.9635384615384595,-0.434,0.434,0.0,0.434,0.0,0.0,0.0,0.0,0.1
77.5,1.7465384615384594,-0.486,0.486,0.0,0.486,0.0,0.0,0.0,0.0,0.1
78.0,1.5035384615384593,-0.882,0.882,0.0,0.882,0.0,0.0,0.0,0.0,0.2
78.5,1.0625384615384592,-0.5738461538461539,0.62,0.0,0.62,0.046153846153846156,0.0,0.046153846153846156,0.0,0.2
79.0,0.7756153846153823,-0.2435384615384616,0.48200000000000004,0.0,0.48200000000000004,0.23846153846153845,0.0,0.23846153846153845,0.0,0.2
79.5,0.6538461538461515,0.11476923076923073,0.316,0.0,0.316,0.43076923076923074,0.0,0.43076923076923074,0.0,0.2
80.0,0.7112307692307669,0.15907692307692312,0.46399999999999997,0.0,0.46399999999999997,0.6230769230769231,0.0,0.6230769230769231,0.0,0.2
80.5,0.7907692307692284,0.5956923076923076,0.41200000000000003,0.0,0.41200000000000003,1.0076923076923077,0.0,1.0076923076923077,0.0,0.2
81.0,1.0886153846153823,0.8578461538461538,0.396,0.0,0.396,1.2538461538461538,0.0,1.2538461538461538,0.0,0.2
81.5,1.5175384615384593,0.9643076923076925,0.428,0.0,0.428,1.3923076923076925,0.0,1.3923076923076925,0.0,0.2
82.0,1.9996923076923054,0.9384615384615385,0.7,0.0,0.7,1.6384615384615384,0.0,1.6384615384615384,0.0,0.2
82.5,2.4689230769230748,1.1290769230769229,0.794,0.0,0.794,1.923076923076923,0.0,1.923076923076923,0.0,0.2
83.0,3.033461538461536,1.405076923076923,0.518,0.0,0.518,1.923076923076923,0.0,1.923076923076923,0.0,0.2
83.5,3.7359999999999975,2.090153846153846,0.456,0.0,0.456,2.546153846153846,0.0,2.546153846153846,0.0,0.2
84.0,4.78107692307692,2.2983076923076924,0.494,0.0,0.494,2.792307692307692,0.0,2.792307692307692,0.0,0.2
84.5,5.930230769230766,2.4370769230769227,0.7859999999999999,0.0,0.7859999999999999,3.2230769230769227,0.0,3.2230769230769227,0.0,0.2
85.0,7.148769230769227,1.7024615384615418,0.7959999999999999,0.0,0.7959999999999999,3.4615384615384617,0.96307692307692,2.498461538461542,0.0,0.2
85.5,7.999999999999998,0.0,0.9179999999999999,0.0,0.9179999999999999,3.4153846153846152,2.4973846153846155,0.9179999999999997,0.0,0.2
86.0,7.999999999999998,0.0,0.81,0.0,0.81,3.1769230769230767,2.3669230769230767,0.81,0.0,0.2
86.5,7.999999999999998,0.0,1.5019999999999998,0.0,1.5019999999999998,3.123076923076923,1.6210769230769233,1.5019999999999998,0.0,0.2
87.0,7.999999999999998,0.0,1.4140000000000001,0.0,1.4140000000000001,3.076923076923077,1.662923076923077,1.4140000000000001,0.0,0.2
87.5,7.999999999999998,3.552713678800501e-15,0.82,0.0,0.82,2.792307692307692,1.9723076923076888,0.8200000000000034,0.0,0.2
88.0,8.0,0.0,0.644,0.0,0.644,1.6846153846153844,1.040615384615384,0.6440000000000003,0.0,0.2
88.5,8.0,0.0,0.804,0.0,0.804,2.353846153846154,1.5498461538461537,0.8040000000000003,0.0,0.2
89.0,8.0,0.0,0.9440000000000001,0.0,0.9440000000000001,1.830769230769231,0.8867692307692308,0.9440000000000002,0.0,0.2
89.5,8.0,0.0,1.064,0.0,1.064,1.5846153846153848,0.5206153846153846,1.064,0.0,0.2
90.0,8.0,-0.07846153846153858,1.04,0.0,1.04,0.9615384615384615,0.0,0.9615384615384615,0.0,0.2
90.5,7.96076923076923,-0.684923076923077,1.308,0.0,1.308,0.6230769230769231,0.0,0.6230769230769231,0.0,0.2
91.0,7.618307692307692,-1.1775384615384612,1.416,0.0,1.416,0.23846153846153845,0.0,0.23846153846153845,0.0,0.2
91.5,7.029538461538461,-1.014,1.014,0.0,1.014,0.0,0.0,0.0,0.0,0.2
92.0,6.522538461538462,-1.396,1.396,0.0,1.396,0.0,0.0,0.0,0.0,0.2
92.5,5.824538461538461,-1.124,1.124,0.0,1.124,0.0,0.0,0.0,0.0,0.2
93.0,5.262538461538461,-0.872,0.872,0.0,0.872,0.0,0.0,0.0,0.0,0.2
93.5,4.826538461538461,-0.914,0.914,0.0,0.914,0.0,0.0,0.0,0.0,0.2
94.0,4.369538461538461,-0.932,0.932,0.0,0.932,0.0,0.0,0.0,0.0,0.2
94.5,3.903538461538461,-0.9540000000000001,0.9540000000000001,0.0,0.9540000000000001,0.0,0.0,0.0,0.0,0.2
95.0,3.426538461538461,-0.934,0.934,0.0,0.934,0.0,0.0,0.0,0.0,0.2
95.5,2.959538461538461,-1.124,1.124,0.0,1.124,0.0,0.0,0.0,0.0,0.2
96.0,2.3975384615384607,-0.934,0.934,0.0,0.934,0.0,0.0,0.0,0.0,0.1
96.5,1.9305384615384606,-0.82,0.82,0.0,0.82,0.0,0.0,0.0,0.0,0.1
97.0,1.5205384615384607,-0.506,0.506,0.0,0.506,0.0,0.0,0.0,0.0,0.1
97.5,1.2675384615384608,-0.36,0.36,0.0,0.36,0.0,0.0,0.0,0.0,0.1
98.0,1.087538461538461,-0.39799999999999996,0.39799999999999996,0.0,0.39799999999999996,0.0,0.0,0.0,0.0,0.1
98.5,0.8885384615384609,-0.47200000000000003,0.47200000000000003,0.0,0.47200000000000003,0.0,0.0,0.0,0.0,0.1
99.0,0.652538461538461,-0.45,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.1
99.5,0.427538461538461,-0.366,0.366,0.0,0.366,0.0,0.0,0.0,0.0,0.1
100.0,0.24453846153846098,-0.324,0.324,0.0,0.324,0.0,0.0,0.0,0.0,0.1
100.5,0.08253846153846098,-0.16507692307692193,0.358,0.0,0.358,0.0,0.0,0.0,0.19292307692307806,0.1
101.0,1.3877787807814457e-17,0.09391066997518566,0.28,0.0,0.28,0.0,0.0,0.0,0.3739106699751857,0.1
101.5,0.04695533498759284,2.489483870967742,0.298,0.0,0.298,0.0,0.0,0.0,2.787483870967742,0.1
102.0,1.2916972704714638,-0.32784615384615384,0.374,0.0,0.374,0.046153846153846156,0.0,0.046153846153846156,0.0,0.2
102.5,1.127774193548387,-0.18569230769230763,0.37799999999999995,0.0,0.37799999999999995,0.19230769230769232,0.0,0.19230769230769232,0.0,0.2
103.0,1.0349280397022331,0.030307692307692258,0.262,0.0,0.262,0.29230769230769227,0.0,0.29230769230769227,0.0,0.2
103.5,1.0500818858560792,0.17476923076923073,0.35600000000000004,0.0,0.35600000000000004,0.5307692307692308,0.0,0.5307692307692308,0.0,0.2
104.0,1.1374665012406946,0.23907692307692308,0.384,0.0,0.384,0.6230769230769231,0.0,0.6230769230769231,0.0,0.2
104.5,1.2570049627791562,0.6333846153846154,0.282,0.0,0.282,0.9153846153846155,0.0,0.9153846153846155,0.0,0.2
105.0,1.573697270471464,0.6239999999999999,0.5760000000000001,0.0,0.5760000000000001,1.2,0.0,1.2,0.0,0.2
105.5,1.8856972704714638,1.240615384615385,0.344,0.0,0.344,1.5846153846153848,0.0,1.5846153846153848,0.0,0.2
106.0,2.5060049627791563,1.1747692307692308,0.556,0.0,0.556,1.7307692307692308,0.0,1.7307692307692308,0.0,0.2
106.5,3.0933895781637717,1.8059999999999996,0.794,0.0,0.794,2.5999999999999996,0.0,2.5999999999999996,0.0,0.2
107.0,3.9963895781637717,1.7356923076923074,0.5720000000000001,0.0,0.5720000000000001,2.3076923076923075,0.0,2.3076923076923075,0.0,0.2
107.5,4.864235732009925,1.942307692307692,0.85,0.0,0.85,2.792307692307692,0.0,2.792307692307692,0.0,0.2
108.0,5.835389578163771,2.1846153846153835,0.8,0.0,0.8,2.9846153846153842,0.0,2.9846153846153842,0.0,0.2
108.5,6.927697270471463,2.144605459057072,0.496,0.0,0.496,3.1769230769230767,0.5363176178660047,2.6406054590570722,0.0,0.2
109.0,7.999999999999999,0.0,0.5920000000000001,0.0,0.5920000000000001,3.269230769230769,2.6772307692307695,0.5919999999999996,0.0,0.2
109.5,7.999999999999999,0.0,0.532,0.0,0.532,3.123076923076923,2.591076923076923,0.532,0.0,0.2
110.0,7.999999999999999,0.0,0.428,0.0,0.428,3.1769230769230767,2.7489230769230764,0.4280000000000004,0.0,0.2
110.5,7.999999999999999,0.0,0.426,0.0,0.426,3.03076923076923,2.60476923076923,0.42600000000000016,0.0,0.2
111.0,7.999999999999999,0.0,0.446,0.0,0.446,2.9307692307692306,2.4847692307692304,0.4460000000000002,0.0,0.2
111.5,7.999999999999999,1.7763568394002505e-15,0.406,0.0,0.406,2.7384615384615385,2.332461538461536,0.40600000000000236,0.0,0.2
112.0,8.0,0.0,0.33399999999999996,0.0,0.33399999999999996,2.5,2.1659999999999995,0.3340000000000005,0.0,0.2
112.5,8.0,0.0,0.46799999999999997,0.0,0.46799999999999997,2.2153846153846155,1.7473846153846153,0.4680000000000002,0.0,0.2
113.0,8.0,0.0,1.014,0.0,1.014,1.876923076923077,0.8629230769230769,1.014,0.0,0.2
113.5,8.0,0.0,0.758,0.0,0.758,1.4923076923076921,0.734307692307692,0.7580000000000001,0.0,0.2
